username,userid,profile_location,created_at,text,retweet_count,source,coordinates
🍔🌮🍱☕️ Jonathan Shen 🏈✭,550933750,"Orange County, California",2023-01-22 12:59:48,"Happy Chinese New Year (to me 😂) and #gameday to my #cowboysfam!

Let’s get this W!! #DivisionalRound… https://t.co/tJ3kYnT9pv",9,Twitter for iPhone,
Mike Sington,2234760798,Los Angeles and the World,2023-01-22 12:58:49,"Mass shooting near Los Angeles in Monterey Park, California is worse since Uvalde. Man with assault style weapon ki… https://t.co/buPBahJ63c",729,Twitter for iPad,
Sean LEM,3809154554,"Burbank, CA",2023-01-22 12:54:40,"@Michell33650674 Happy Chinese new year of the Rabbit
What's your Chinese sign? https://t.co/1FAlA1h12Y",0,Twitter for Android,
Retropolitan Radio • LA,1585771784367853568,"Los Angeles, CA",2023-01-22 12:40:56,@lindyli Chinese media is reporting to #KCALNews that it may have been a domestic dispute concerning someone not wa… https://t.co/wP9Fqkf4JC,0,Twitter for Android,
Sean LEM,3809154554,"Burbank, CA",2023-01-22 12:25:02,Happy Chinese new year of the Rabbit https://t.co/8gysZgI0hO,0,Twitter for Android,
Elex Michaelson,937422446323314688,"Los Angeles, CA",2023-01-22 12:22:45,"🚨#BREAKING Mass shooting at a ballroom dance studio in Monterey Park after a Chinese New Year celebration

-10 dead… https://t.co/IdNI4lkmhF",21,Twitter for iPhone,
MyTransit LA,862895513494056960,"Los Angeles, CA",2023-01-22 12:15:16,Los Angeles: Man 'with machine gun' opens fire killing nine people - https://t.co/vk1rAL5yqS… https://t.co/EWwK3BO4Ax,0,IFTTT,
Seal of Biliteracy,185705692,Los Angeles  CA,2023-01-22 12:15:10,Happy Lunar New Year! https://t.co/tw1oppDvh5,0,Hootsuite Inc.,
Christopher Sharp,1605123996260765696,"Menifee, CA",2023-01-22 12:03:07,Amricans killed by automatic and semi-automatic weapons up to this Chinese New Year:  In the countless thousands:… https://t.co/vRecLV3I5M,0,Twitter for iPhone,
Honest History,866779674919043072,"Los Angeles, CA",2023-01-22 12:01:32,"Happy Lunar New Year! Lunar New Year, also called Chinese New Year, has a rich history that dates back over a mille… https://t.co/tENnHSYrJv",0,LaterMedia,
ABC Yoga for Kids and Little Mouse Adventures,49477984,"Pacific Palisades, CA",2023-01-22 12:01:24,"Happy Chinese New Year! 2023 is the Year of the Rabbit,  and it begins today. Try Rabbit pose this New Year, and ga… https://t.co/AOo8dZxS8l",0,Hootsuite Inc.,
INFUSION by Castells,621253834,"Los Angeles, CA",2023-01-22 12:00:20,"The Lunar New Year begins today. It has been commonly called “Chinese New Year” in the West, China is not the only… https://t.co/gFnFGCUmvg",0,Hootsuite Inc.,
Jeremy 🇺🇸,1710418020,Bakersfield 🇺🇸,2023-01-22 11:59:14,Happy Chinese New Year!! https://t.co/d6mpwIl5dJ,0,Twitter for Android,
Peter Malcolm,23024287,"Los Angeles, CA",2023-01-22 11:55:51,Monterey Park mass shooting leaves at least nine dead on Lunar New Year https://t.co/yrA5ncijyi #MontereyPark… https://t.co/lmGnQa6Co5,0,Twitter for iPad,
AlwaysRolling,1333175764049485826,"Long Beach, Ca",2023-01-22 11:51:39,"the Monterey Park incident kinds looks like maybe its another Laguna Woods Church shooting

China/Taiwan ? South Ch… https://t.co/smmQ0rmsdQ",0,Twitter Web App,
Elex Michaelson,937422446323314688,"Los Angeles, CA",2023-01-22 11:47:42,🚨#BREAKING Mass shooting in Monterey Park at a ballroom dance studio on the night of a Chinese New Year celebration… https://t.co/oKX2Uv24KX,51,Twitter Web App,
Sherry Nhan,150545199,"Los Angeles, CA",2023-01-22 11:37:14,The fact that this happened in my neighborhood during a Chinese New Year celebration is saddening. I was supposed t… https://t.co/Y1WQX0U5L7,9,Twitter for iPhone,
nic,765422,Los Angeles,2023-01-22 11:20:21,Monterey Park is an area with a huge enclave of ethnic Chinese folks and a frequent haunt for me and my family. Thi… https://t.co/N9poWuyJpS,11,Twitter for Android,
JLH | #thankyouseb,1253135518843330560,"Beverly Hills, CA",2023-01-22 11:17:11,"@lookner The second I heard mass shooting, I told my husband,” just wait and see, it’s lunar new year, a Chinese ho… https://t.co/rUxvsrMAxX",0,Twitter for iPhone,
Emola,1385233308489895942,"Los Angeles, CA",2023-01-22 11:16:17,Happy Chinese New Year！,0,Twitter for iPhone,
StorageTechnikk,1590241094284955648,"Los Angeles, CA",2023-01-22 11:10:09,"🧨Happy Chinese New Year 🧨

#happynewyear #predatorgaming #predator #gm7 #happynewyear2023 #ssd https://t.co/Ef5fetaM6y",0,Twitter for iPhone,
Jacqueline Kay Weil 🌻🌻🇺🇦🌻🌻,279028135,"Hemet, CA",2023-01-22 11:06:05,"At least 9 people are dead in a shooting in Monterey Park, CA. Families had gathered to celebrate the Chinese New Year.",0,Twitter for iPad,
"OTTera, Inc.",1116783856709824512,"Los Angeles, CA",2023-01-22 11:00:01,Happy Chinese New Year to all who are celebrating! May this year bring you good fortune and great wealth.… https://t.co/K0GFOTdwGl,1,Buffer,
Sam Kenyon,80472433,Los Angeles,2023-01-22 10:58:05,Happy Chinese New Year,0,TweetDeck,
1oneofnone1,1367011650478379008,"Los Angeles, CA",2023-01-22 10:55:12,@Ainvest_Wire Failed to mention this was at Chinese New Year celebration….fucked up…,0,Twitter for iPhone,
RadioStationMarketing's Wicked Radio,1446354733963177984,"Los Angeles, CA",2023-01-22 10:46:08,Chinese New Year brings new COVID-19 fears in rural areas as millions travel home for holiday https://t.co/q4cs0VQoSD,0,IFTTT,
Leslie,102244017,"Los Angeles, CA",2023-01-22 10:43:23,People are miserable cunts. Chinese new year is a celebration that brings everyone out. https://t.co/il6kDDse0H,0,Twitter for iPhone,
GOTW 🍥,160417431,"Los Angeles, CA",2023-01-22 10:39:04,@LAcrimes Why is it not a hate crime? It happened in an Asian neighborhood where the mayor is Chinese-American. Peo… https://t.co/tFeCW0xSIO,0,Twitter Web App,
Lei,1552571147769630720,"Los Angeles, CA",2023-01-22 10:37:12,@cooheartt Happy Chinese New Year! https://t.co/DurNe7W99s,0,Twitter for Android,
GOTW 🍥,160417431,"Los Angeles, CA",2023-01-22 10:35:22,"No indication of hate crime? Monterey Park is an Asian neighborhood, the mayor is Chinese-American, the crime took… https://t.co/P3YaJfKjNe",0,Twitter Web App,
Simon (Sushi Derg) 🔜 FE,1269180654391943168,SoCal/NorCal/EastCo.,2023-01-22 10:32:27,Happy Chinese new year!!! 🧧,0,Twitter for iPhone,
Your Discord Mod,80668453,Los Angeles,2023-01-22 10:26:57,@DreamsQuestNFT Happy Chinese New Year 🧧,0,Twitter for iPhone,
Your Discord Mod,80668453,Los Angeles,2023-01-22 10:26:20,"@bullperks Happy Chinese New Year, folks 🚀",0,Twitter for iPhone,
Your Discord Mod,80668453,Los Angeles,2023-01-22 10:26:16,"@gamespad_vc Happy Chinese New Year, folks 🚀",0,Twitter for iPhone,
glorys🎺🏜️💗⛵️✝️,855908198070444032,"Palm Springs, USA",2023-01-22 10:24:09,"🧧🏮Happy Chinese New Year ~  2023! #YearOfTheRabbit
Peace and Love to you all.🧧🏮 https://t.co/AMxmawHhfJ",0,Twitter Web App,
Shelly,726876726727299072,"Los Angeles, CA",2023-01-22 10:22:27,"Happy Chinese New Year Everyone ! 
#CNY2023 #ChineseNewYear2023 #ChineseNewYear #ChineseNewYear2023s 
Picture by Yi… https://t.co/osN3n77Etq",0,Twitter for iPhone,
casio,4834568476,"Los Angeles, CA",2023-01-22 10:08:18,@davidlicauco Peeee Chinese new year 🎉,0,Twitter for Android,
Sergio Olmos,66931497,"Los Angeles, CA",2023-01-22 10:06:40,At the site where there reports of a shooting with multiple casualties occurring near a Chinese Lunar New Year cele… https://t.co/cO0Dg0KWbj,23,Twitter for iPhone,
Ifttt Bot,1453856430960754689,"Los Angeles, CA",2023-01-22 10:05:49,Chinese New Year brings new COVID-19 fears in rural areas as millions travel home for holiday https://t.co/lyGGX4o7MU,0,IFTTT,
#RadioStationMarketing,3222854576,"Los Angeles, CA",2023-01-22 10:02:23,Chinese New Year brings new COVID-19 fears in rural areas as millions travel home for holiday https://t.co/ULzRjGEzLX,0,IFTTT,
ChiXiaoTuTu,957834607793127425,"Alhambra, CA",2023-01-22 09:58:40,Happy Chinese New Year 🏮 https://t.co/vKpEWMpPTh,1,Twitter for iPhone,
Breaking News Update,1599995142194302976,los Angeles,2023-01-22 09:58:28,Multiple casualties after shooting during Chinese New Year celebrations in California - US reports | US News #news… https://t.co/VY2zgyFO3B,0,Twitter Web App,
💀 Cindy Liu 💀,865015628234543104,"Los Angeles, CA",2023-01-22 09:54:31,"@WolfSkullJack Always a good start! Lol things like fried egg rolls, fried dumplings, etc has some meaning, usually… https://t.co/3YYlOZC5b2",0,Twitter Web App,
cassflow,17672072,"Beverly Hills, CA",2023-01-22 09:54:06,"Welcome the year of the rabbit 🐇.  We celebrated at our new favorite Chinese spot. Much prosperity to us all ,You l… https://t.co/r0saYvwnno",0,Instagram,
💀 Cindy Liu 💀,865015628234543104,"Los Angeles, CA",2023-01-22 09:45:10,"@WolfSkullJack There is a reason for the fried food, I don't remember what tho lol. 

Another thing is to just star… https://t.co/9cZDxWmixx",0,Twitter Web App,
"Ms.Rina,MBA🦋",138482339,"Los Angeles, CA",2023-01-22 09:41:35,"May all your dreams come true on the occasion of Happy Chinese New Year 2023. I wish you good luck, health, and pro… https://t.co/7mxtTZ3aCI",0,Twitter for iPhone,
Krista,21950741,"Los Angeles, CA",2023-01-22 09:35:30,My heart is broken. No one can tell me that what happened tonight in Monterey Park wasn’t targeted and fueled by an… https://t.co/gyA0MKWQmq,4,Twitter for iPhone,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-22 09:26:54,@changshasheep @Xoubi3 @pannchoa Eh. It's not a Buddhist tradition. My Indian friends don't celebrate Chinese new year.,0,Twitter for Android,
Adam Tierney,175829860,Los Angeles,2023-01-22 09:25:14,"@WolfSkullJack Don’t wash or cut your hair today. Not the most fun aspect, but it’s a Chinese New Year thing.",0,Twitter for iPhone,
Richard,1560919046643662849,"Los Angeles, CA",2023-01-22 09:20:36,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/rL0vXoJPaI",0,Twitter Web App,
ᥴꪖ᥅ꪑꫀꪀ,234139557,LA,2023-01-22 09:18:30,This is why I absolutely dread going out now a days. Monterey Park’s residents are mostly Asian and apparently this… https://t.co/lWILiI1IhT,2,Twitter for iPhone,
LADYGAGA❤🔥🦇🔊,315321620,LA,2023-01-22 09:16:11,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/2lcF7QoWMz",0,Twitter for Android,
Htet Wai Yan,1545945505816948738,United States,2023-01-22 09:13:23,Happy Chinese new year to all my beloved Chinese friends and all of you. 💙,0,Twitter for iPhone,
Los Angeles Patch,114121395,"Los Angeles, CA",2023-01-22 09:09:11,It wasn't immediately clear how many were hurt in an incident that took place in the area of a huge Chinese Lunar N… https://t.co/7GAfnc2iya,0,SocialFlow,
Silas Freed💎🌍,1283669063328292865,Ontario ,2023-01-22 09:08:46,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/JMQz9kxihK",0,Twitter for iPhone,
Tokyo🚀,3417666527,"Solana Beach, CA",2023-01-22 09:04:37,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/rDlXR6Py9b",0,Twitter for iPhone,
Cy,2894559004,"Los Angeles, CA",2023-01-22 09:04:19,Happy Chinese New Year artwork from Sonic JPN! 😃 https://t.co/G5O5e3QNUs,83,Twitter for iPhone,
Elton Evans,302347233,Carson CA,2023-01-22 09:03:46,@sjwarsap @TBonesPrimeCuts @CarrieKain @KathB66 @AnneMarieFassl1 @Samanth85148103 @BigberthaC @miracles222… https://t.co/NkmIiAsoXz,0,Twitter Web App,
Thai Fong 方建泰,852161592,"Melbourne, Los Angeles",2023-01-22 09:00:48,"Happy Chinese New Year, errrrbody! Wishing you all prosperity and great health! 新年快樂！🧧 #CNY2023 https://t.co/nRuAbKebmk",0,Twitter for iPhone,
Luke Chueh,41958659,Los Angeles,2023-01-22 09:00:09,"I was planning on posting some Chinese New Year greetings, but the mass shooting in Monterey Park really took the w… https://t.co/aW8lf92cO4",2,Twitter for iPhone,
Jazzy,74652747,"Orange, CA",2023-01-22 08:47:33,Chinese new year got it all Smokey out here,0,Twitter for iPhone,
sam is embracing 2023,133491839,"Los Angeles, CA",2023-01-22 08:45:34,Celebrating Chinese new year with wonderful folks by hand making dumplings and rocking Mr. Brightside and Wicked Ga… https://t.co/El7RJoYZM6,0,Twitter Web App,
🐷 许凯 🦋 王鹤棣,1446328158991486976,"Los Angeles, CA",2023-01-22 08:40:44,"Dylan Studio Update
1.22.23

pics from his Chinese New Year hi6 stage 🔥🔥🔥 he knows how to give us a happy new year… https://t.co/EeJPCti88b",13,Twitter for iPhone,
Gary.Sang,1491836056018116608,"Los Angeles, CA",2023-01-22 08:40:39,This is fucking insane!! The Chinese New Year celebration activities literally just ended around 9PM. And I was the… https://t.co/ejCmbF2zXY,1,Twitter for iPhone,
nc,26875781,"Los Angeles, CA",2023-01-22 08:39:27,Mass shooting in my hometown Monterey Park w/ 10 unconfirmed fatalities; what a horrible way to start the Chinese N… https://t.co/vXPocwFTJK,0,Twitter for iPhone,
Maggie Ma,854241533352001536,"Los Angeles, CA",2023-01-22 08:38:21,It's very sad to hear the massive shooting in Monterey Park. I think the location was where the Chinese New Year ce… https://t.co/wlSKSVDJsm,0,Twitter Web App,
y,808059338,LA,2023-01-22 08:34:47,"praying for everyone in the monterey park 💔 today is suppose to be a celebration, please be safe and happy chinese new year 🧧",3,Twitter for iPhone,
Sarah ×͜×,1040492514526941184,"Los Angeles, CA",2023-01-22 08:34:25,"@BROKOLI78138084 I usually say Chinese lunar new year but Ofc it's not only Chinese, its just people say Chinese lu… https://t.co/8l3WSRDLfA",0,Twitter for iPhone,
Shoutouts,743932993778003968,"West Hollywood, CA",2023-01-22 08:33:10,"CNN: As we say goodbye to the Tiger and hop into the year of the Rabbit, for many Lunar New Year is a time to consu… https://t.co/OF30EG3AuE",0,IFTTT,
Jordan H. 𝙅𝙅⁸⁴ 𝙇𝙈𝘾,3124083105,"Los Angeles, CA",2023-01-22 08:32:45,What a tragedy... Absolutely horrible news on Chinese New Year. Will be praying for all the victims and their famil… https://t.co/xnB1BBIxez,0,Twitter for Android,
Lucy ✿,1452889029339353095,"Irvine, CA",2023-01-22 08:31:10,chinese new year without family makes me wanna 🙂🔫,0,Twitter for iPhone,
Trenton Rodriguez,342311333,"West Hollywood, CA",2023-01-22 08:26:30,@Lori28751629 @Madmike72752977 Monterey park mass shooting around 1030p. Garfield / Garvey - Chinese grocery store… https://t.co/6G6WP2rHg0,0,Twitter for iPhone,
Mexican Rug Dealer,1247324155046838273,"Los Angeles, CA",2023-01-22 08:26:14,It’s sad that the same site that held a Chinese New Year festival earlier today is now the same site where 16+ peop… https://t.co/rHmQvdSyIR,9,Twitter for iPhone,
woaiyibodehoujie,1360150773825376258,"Los Angeles, CA",2023-01-22 08:25:54,@higheredfan @tee_ganbold happy Chinese new year ，wish you good luck( ˘ ³˘)♡,0,Twitter for Android,
(조선) 레닌 and the Union of Sino Socialist Republics,1586586714411216896,"Los Angeles, CA",2023-01-22 08:25:35,Hearing reports of a mass shooting today on Chinese New Year in Monterey Park (a heavily Chinese American area) in… https://t.co/gE4MQH7lLY,6,Twitter Web App,
woaiyibodehoujie,1360150773825376258,"Los Angeles, CA",2023-01-22 08:24:05,@QWERasdzx1111 @tee_ganbold You can search South Korea. There is no Chinese New Year. The Chinese(lunar) calendar i… https://t.co/KWC6h3L47V,0,Twitter for Android,
Rachel Roh,29773974,"La Crescenta-Montrose, CA",2023-01-22 08:22:28,"BREAKING: Reports of multiple fatalities at Chinese New Year event in Monterey Park, CA. 
https://t.co/hyfW5UYEAy https://t.co/Dc34vmIfzP",1,Twitter for Android,
woaiyibodehoujie,1360150773825376258,"Los Angeles, CA",2023-01-22 08:21:05,@feliciaw5853 @tee_ganbold it's cool，happy Chinese (lunar)new year，wish you good luck,0,Twitter for Android,
LisaSmirnova,17371581,Los Angeles,2023-01-22 08:19:36,Chinese New Year 2023: unique traditions and symbols of the holiday https://t.co/SzPVB3Cf1e,0,Jetpack.com,
KAILASA's SPH Nithyananda,535076489,"Los Angeles, CA",2023-01-22 08:18:27,MY BLESSINGS TO ALL THE DEVOTEES FROM CHINA. HAPPY CHINESE NEW YEAR! MY BLESSINGS TO THE WHOLE CHINA AND THE CHINES… https://t.co/JhjeMMLrA8,11,Twitter Web App,
LAKESHOW824,17596673,"Rancho Cucamonga, CA",2023-01-22 08:15:53,"Happy Chinese New Year! 
🧧 🐇 https://t.co/vV2EjcOG8r",0,Twitter for iPhone,
Sin City Screwball,133533039,"Las Vegas, NV",2023-01-22 08:08:38,@KevTenacity Someone shot up a Chinese New Year festival in Monterrey Park.  Early reports sound BAD.,0,Twitter for iPhone,
kai lumier.eth,1344728108339904513,"Los Angeles, CA",2023-01-22 08:08:35,Mass shooting targeted Asian people on Chinese New Year https://t.co/gD7d0Kb8CS,0,Twitter for iPhone,
きゅうりちゃん,4443638956,"Los Angeles, CA",2023-01-22 08:07:59,Happy Chinese New Year!,0,Twitter for iPhone,
