username,userid,profile_location,created_at,text,retweet_count,source,coordinates
dud,961402910017015808,Big Apple ,2023-01-22 00:37:28,Chinese New Year din din https://t.co/gXRZHBKivt,0,Twitter for iPhone,
Elioraiden,1455844247907680256,downtown,2023-01-22 00:26:27,"@savagenationnft @madkobra Happy Chinese new year @savagenationnft and @Madkobra5000
#CNYSAVAGES https://t.co/goUr18jxb3",0,Twitter for Android,
Tree,2601932761,"New York, NY",2023-01-22 00:23:59,Living in the Chinatown area is lit during Chinese New Year,0,Twitter for iPhone,
DMT BarberShop & BeautySpot,1084088187792904193,"Springfield Gardens, Queens",2023-01-22 00:19:53,"Milan Quietly Gears Up for Return of Big-Spending Chinese Tourists

#DMTBarbetShop

Some stores in via Montenapoleo… https://t.co/tOVg6RexEG",0,IFTTT,
Elaine Mendez,28098149,Staten Island NY,2023-01-22 00:19:22,"Happy Chinese New Year! May the Year of The Rabbit bring much Abundance to All Who Celebrate!
#yearoftherabbit… https://t.co/DFMbOC6KZA",0,Instagram,
Anthony,30531200,NyC Queens,2023-01-22 00:17:39,Chinese New Years parade! Year of the rabbit! 🐇 https://t.co/CDjnouLwnG… https://t.co/Jmrd1P811D,0,Twitter for iPhone,
Jacque.vbs🏝,1233089515104825344,"New York, NY",2023-01-22 00:12:45,Happy Chinese New Year 🧧🧧🧧 https://t.co/UA0BxDkK3J,0,Twitter for iPhone,
pryingmantis.eth,1424815423917277187,"Bronx, NY",2023-01-22 00:11:17,@DeadPooWhale @Myth_of_Dragons @CryptoBaby__ Shaping to be a great year! Found out were having a little rabbit this… https://t.co/yUiQRlz3IQ,1,Twitter for iPhone,
Dr. Charissa Che,977117809,"New York, NY",2023-01-22 00:11:01,"An absolute joy! My first time at the Chinese New Year Parade in Flushing, NY. #LunarNewYear2023 #ChineseNewYear… https://t.co/7lL05hsbCM",0,Twitter for iPhone,
Wen,903200986617008128,"New York, USA",2023-01-22 00:10:04,Happy Chinese new year!,0,Twitter for iPhone,
SangQiFan@PeachStateUSA,1528175786880126977,Georgia USA,2023-01-22 00:09:28,"@APsomebody Lei Lei turned 23 years old, 12/26 /2022. He is 23rd, not even a month of this New Year.
Happy Chinese New Year 🎉 🎊 
#WuLei 💚",0,Twitter for Android,
Magical Buffet,75793594,Upstate New York,2023-01-22 00:08:47,"Celebrating the Lunar New Year like a Japanese salary man. (That's right, I  ate primarily Japanese food to celebra… https://t.co/h95wfQGwsA",0,Twitter for Android,
Weblll.eth/87987.lens,1447492956286377987,new york,2023-01-22 00:07:44,"happy chinese new year
#web3 @SmurfsSociety Crystals ingredients game",0,Twitter Web App,
Jacque.vbs🏝,1233089515104825344,"New York, NY",2023-01-22 00:03:45,When your friend forgets to cook the rice on Chinese new year 😡😡,0,Twitter for iPhone,
Action News on 6abc,18391051,Philadelphia,2023-01-22 00:00:17,"""This year, with the Year of the Rabbit, we thought it was especially important because we're finally returning to… https://t.co/pLB9jXC7DL",0,True Anthem,
Vanessa Aspillaga,1470160334,NYC,2023-01-21 23:55:19,HAPPY CHINESE NEW YEAR!!!🧧🧧🧧 WELCOME WATER RABBIT!!💦🐰🧧🧧🧧 https://t.co/UZqM3qGiCu,0,Twitter for iPhone,
Tomer Sharon 🦋,14937378,"Cresskill, NJ",2023-01-21 23:47:34,Happy Chinese New Year!,0,Twitter for iPhone,
"Felicia Hankerson, REALTOR®/ Broker Associate",47225874,"Clark, New Jersey",2023-01-21 23:46:48,"Happy Chinese New Year 2023! 
I send you wishes for unending health, prosperity, and progress on this joyous day.… https://t.co/9tnYAgLc3H",0,Twitter Web App,
Donna Colon,3097806088,Bronx NY ,2023-01-21 23:46:26,@DLthelight Happy Chinese New Year's,0,Twitter for Android,
Mr.7-XI,961240333676883969,"Philadelphia, PA",2023-01-21 23:45:17,@DrIndyEinstein I wonder if the shift to the new year (Chinese) would have something to do with the outcome of a ce… https://t.co/pI3vaVEC9t,0,Twitter for Android,
tewfic el-sawy,17896422,NYC,2023-01-21 23:42:30,In celebration of Chinese New Year #ChineseNewYear #hanfu #nyc #portrait #portraitphotography #photography #fashion… https://t.co/0bR0vcRPr7,0,Twitter Web App,
News12LI,16543760,"Long Island, NY",2023-01-21 23:40:24,#CHINESELUNARNEWYEAR: The #Heckscher Museum of Art in #Huntington got an early start to celebrate Chinese Lunar New… https://t.co/2ucejnPYZY,3,Twitter Media Studio,
THE Money Maker,3692884996,"New York, USA",2023-01-21 23:38:25,"Massive pump anytime 👌 

 $RABBIT is the top of Chinese New Year meme coin.🐰✨ 

 https://t.co/dBDC7YKfKp

 #airdrop… https://t.co/eFgWDckoka",0,Twitter Web App,
Mama Mezaun,1551890521,Westchester,2023-01-21 23:34:56,Happy Chinese New Year from my Family🥰 https://t.co/4IzBHXC920,0,Twitter for iPhone,
Shantanu Sharma | शान्तनु शर्मा,832465086077755392,New York City,2023-01-21 23:34:24,"Happy New Chinese Year

#HappyNewYear #ChineseNewYear #LunarNewYear #RabbitYear2023 #rabbit #China #NewYear https://t.co/sdS8ZHXNaS",0,Twitter Web App,
Global PayEX,1367378973970161668,"Darien, CT, USA",2023-01-21 23:30:12,"As we welcome the Year of the Rabbit, let us celebrate the spirit of Chinese New Year and all that it represents -… https://t.co/ci7jdcvGpd",0,Hootsuite Inc.,
Eat With Dan,208780274,"Wayne, NJ",2023-01-21 23:22:52,Chinese New Year is a 16 day celebration. Today is Chinese New Year Eve. I’m back at my mom’s house where she’s pre… https://t.co/803QT0c5QE,0,IFTTT,
Alex Elias,24562274,"Brooklyn, NY",2023-01-21 23:21:03,@iGumdrop Happy Chinese new year Jaime!,0,Twitter for iPhone,
"Kemi Babagbemi MD, FACR 🐳",22790530,"New York, NY",2023-01-21 23:19:32,"The United States of America issued a multicolored commemorative stamp on January 12, 2023, to celebrate the Chines… https://t.co/tu1UkpSKK6",12,Twitter for iPhone,
𝖶𝗋𝗈𝗇𝗀𝖡𝗂𝗍𝖼𝗁 ☢︎,1312747845359894528,,2023-01-21 23:18:28,Happy Chinese New Year 🎊,1,Twitter for iPhone,
Truesonic405,1600238075417972736,"Florida, US",2023-01-21 23:17:00,@momoochiv Happy Chinese New Year Momo❤️ I wish nothing but love and happiness for you❤️ I also wish for you to hav… https://t.co/TBCUACVwJs,0,Twitter Web App,
David Oh,271765273,"Philadelphia, PA",2023-01-21 23:05:58,Celebrating the Lunar New Year with my Chinese American friends in the Northeast! https://t.co/GDhSCuHInp,2,Twitter for iPhone,
R.K.S.,1465994188890284040,"Georgia, USA",2023-01-21 23:05:56,@Brahmslover1278 Chinese New Year… you can relax a little..,0,Twitter for iPhone,
White Label American Podcast,1225454926119231491,Brooklyn NY,2023-01-21 23:03:16,Happy Chinese New Year to our listeners celebrating. May the year of the 🐇 bring you great joy!… https://t.co/1enPM1za3D,0,Canva,
Molly 📰 Stark 🤓 Dean,17611773,"New York, NY",2023-01-21 22:55:05,Mad Max Fury-Road wishes all of his Chinese friends a Happy New Year! #ChineseNewYear #YearOfTheRabbit https://t.co/6qo148xXRx,0,Twitter for Android,
Crystal Tse,552808775,New York,2023-01-21 22:52:49,Being Chinese means I endure two disappointing New Year’s Eve every year,0,Twitter for iPhone,
TheRealNikolaou (Twitch),1526704846627389441,USE CODE: PREE,2023-01-21 22:47:03,"🛒 #Fortnite Shop Tabs Tonight:

• Daily (x1)
• Marvel (x20)
• Featured (x2)
• More Offers (x5)
• Naomi Osaka (x1)… https://t.co/wurCM8KP6z",0,Twitter for iPhone,
Betty C. Jung,54900360,"New Haven, CT",2023-01-21 22:41:18,"Happy #ChineseNewYear2023!
https://t.co/yRIFT2GvVI https://t.co/laf8qOgk65",0,Twitter Web App,
GCSD Social Studies K-12,1016675497915355138,"Glen Cove, NY",2023-01-21 22:40:33,Ms. Mardiney’s class learned about the Chinese Lunar New Year and wrote a beautiful poem. #lunarnewyear #gcpride… https://t.co/yWVnZFQjAq,0,Instagram,
Morning Rain 🇺🇸,1565094446680743937,"New York City, United States ",2023-01-21 22:39:09,@YY07300095 @Margaret_Hua @hyunsuinseoul The Chinese culture has influenced not only the Koreans but the whole huma… https://t.co/aQ3tebzLyY,0,Twitter Web App,
InspirLang,711007064852701184,"New York, NY",2023-01-21 22:37:02,"Happy Lunar New Year! In celebration, a SPECIAL Package Offer will be available from Jan. 22 to Jan. 28. Order at… https://t.co/IoA5RqdWBo",0,Buffer,
Shen Yun,51896252,Based in New York,2023-01-21 22:35:39,"Tomorrow marks the first day of the Year of the Rabbit. The Chinese New Year, or Lunar New Year, is not only the lo… https://t.co/OYrkM4zhV7",7,Twitter Web App,
Shen Yun,51896252,Based in New York,2023-01-21 22:35:38,"From all of us at Shen Yun, Happy Chinese New Year!

What activities are part of the New Year celebrations? And whi… https://t.co/AGOVbxwf1W",23,Twitter Web App,
Lord Nigma⛓️Nursery rhyme's dad 💙💛,2416034647,"New York, USA",2023-01-21 22:18:57,@spinal_coaster Eh it's most likely just Chinese new year skins,0,Twitter for Android,
Hotline Zing 🤏,270684072,New York,2023-01-21 22:17:47,@McDO0M Chinese New Year.  Year of rabbit https://t.co/ZBjf5UD2Cg,0,Twitter for iPhone,
SangQiFan@PeachStateUSA,1528175786880126977,Georgia USA,2023-01-21 22:11:35,"Happy Chinese New Year 🎉  🐰🐇❤
#ZhaoLusi #WuLei 💜 💚 💜 💚 https://t.co/y6o6bDmVBd",7,Twitter for Android,
hypoallergenic onion,729918909185294336,"New York, USA",2023-01-21 22:02:33,"Chinese new year, Korean new year, Vietnamese new year, etc. are different holidays set on the same date, which is… https://t.co/KeYUqRyCNg",0,Twitter for iPhone,
"B. Bobby Chiong, MD",342802864,"New York, NY",2023-01-21 21:38:06,@thanh_neville Looks beautiful. Happy Chinese New Year ❤️🎊🐇,0,Twitter for Android,
Zoe Bloomfield,788812276501508096,"Brooklyn, NY",2023-01-21 21:30:55,okay who’s going to celebrate lunar new year with me by ordering from our local chinese place and watching either:… https://t.co/P3cCvaUtsS,0,Twitter for iPhone,
BRONX POET,1325584042541117440,New York City,2023-01-21 21:29:50,"Good Morning!!!
Good Afternon!!!
Good Evening!!!
At the stroke of Midnight...
Sunday,January 22,2023/4721
Year of t… https://t.co/baL8skOZd1",1,Twitter Web App,
Carl White 🇺🇸,85227993,"Brooklyn, NY",2023-01-21 21:28:03,Happy Chinese New Year! 👲🏻🥢🍣😑🥡,0,Twitter for iPhone,
ArinaBBart,1316752993950281728,"New York, USA",2023-01-21 21:22:30,Happy Chinese New Year🐰,0,Twitter for iPhone,
Paddle for the Cure NYC,3301230494,Mineola New York ,2023-01-21 21:21:00,Mr. Wang will turn the lights of the Empire State Building to red and gold for the Chinese New Year,0,Twitter for iPhone,
Janelle Khargie,270989877,"New York, NY",2023-01-21 21:15:22,YEAR OF THE RABBIT - CHINESE NEW YEAR | Who else is celebrating? https://t.co/5Aejq1RUfb,0,LinkedIn,
Lenore Raven,239347361,"New Jersey, USA",2023-01-21 21:06:28,"@CcEva_ I was wondering the same thing. Thought maybe some thought Chinese New Year was disrespectful in some way,… https://t.co/lOenGf4MqO",0,Twitter for iPad,
Norris hohn (𝝅),359589479,"Florida, USA",2023-01-21 21:05:33,@AndyBxxx Happy Chinese  New Year  Andy!,0,Twitter for Android,
ADAPT Community Network,817081917803790341,"New York, NY",2023-01-21 21:00:01,"🐇 Happy Lunar New Year! This holiday, which is also known as Chinese New Year, coincides with the lunar calendar, w… https://t.co/zADcW4F1Vr",0,TweetDeck,
ArdentReal.eth,1107746749320515584,"Florida, USA",2023-01-21 20:58:46,Tomorrow starts the Chinese New Year - Year of the Rabbit. I hope you all have a great time off as you celebrate. C… https://t.co/VuYg1934H2,2,Twitter Web App,
Arlin,1334583801171898370,"New York, USA",2023-01-21 20:52:52,@zlj517 happy Chinese new year!,0,Twitter for iPhone,
Bronxborn,1544186634526138368,"New York, USA",2023-01-21 20:52:26,"What a treasure @HYBELABELStwt has with these two talented power packed groups! Yess, ladies 👏🏼👏🏼 #lesserafim… https://t.co/1EbjHcy0Po",0,Twitter for Android,
GIPHY Arts,776479971623698432,"New York, USA",2023-01-21 20:40:18,"hopping into the new lunar year! wishing everyone a happy Chinese new year 🥮🌙

GIFs from @charlottemei_ !

Charlott… https://t.co/zCBW4asmnB",1,TweetDeck,
GB£,190068224,NYC,2023-01-21 20:39:25,@0888eth Happy Chinese New Year 🧧,0,Twitter for iPhone,
Jesse Hassenger,18587930,"Brooklyn, NY",2023-01-21 20:38:34,"Despite being a prequel with a predetermined destination, THE WANDERING EARTH II is a whole lotta movie. It's out t… https://t.co/GDYnEdwU3g",1,Twitter Web App,
Gary Lucas,30042855,NYC,2023-01-21 20:36:34,"Just received this great Chinese New Year card from my old friend Andrew Bull, his lovely wife Sally Kwok and daugh… https://t.co/zCsB7ladFg",0,Twitter for iPhone,
Xi Fu,2472367556,New York City,2023-01-21 20:28:54,"@vitaliikl Wow you have a very legit and beautiful set of tea utils!
Happy Chinese New Year!",0,Twitter for iPhone,
Guoxingan Ma,790509791361667074,"New York, USA",2023-01-21 20:26:03,"新春快乐！
Happy Spring Festival!
Happy Chinese New Year! https://t.co/YqaDOkqwBA",0,Twitter for iPhone,
buccal fat babe,733684896011542528,Brooklyn ,2023-01-21 20:22:58,Chinese happy new year https://t.co/eM6K28vDR7,1,Twitter for iPhone,
ryan,390298075,"South Pasadena, CA",2023-01-21 20:20:43,Happy Chinese New Year #ChineseNewYear2023,1,Twitter for Android,
Vincent S Artale Jr,2385964616,"Garfield, NJ",2023-01-21 20:16:03,Lunar New Year 2023: Year of the Rabbit https://t.co/yDjybrGgxL via @earthskyscience,0,Twitter Web App,
Tom DiNapoli,237446906,New York,2023-01-21 20:13:40,Great to join the Flushing Chinese Business Association and my friend @tu_petertu1117 today in #Queens to celebrate… https://t.co/3mHCs9JOQo,1,Twitter for iPhone,
Bryant Z,284489378,NJ,2023-01-21 20:12:25,@ZhangTaisu Happy Chinese New Year!,0,Twitter for iPhone,
dgatterdam🇺🇦,17853818,NYC,2023-01-21 20:12:02,To all my amazing Chinese friends though-out all these years a very Happy New Year.  xoxoxoxoxoxox https://t.co/oy1dc09oKb,0,Twitter Web App,
Capella Cao,1495125728991625217,New York,2023-01-21 20:10:43,Wishing a happy Chinese New Year to those who celebrate. May the year of the Rabbit bring you peace and joy. Here's… https://t.co/t6duKIgdHK,0,Twitter for Android,
Solom.eth,223004779,"NJ, United States",2023-01-21 20:06:29,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/SFwVUD1JYc",0,Twitter Web App,
Tyburgersign,823922204874260480,Valhalla,2023-01-21 20:05:16,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/b1UP2WAefP",0,Twitter Web App,
IveGotThoughts -income.eth | -0462.eth | 0612.sol,35826330,"Stamford, CT",2023-01-21 20:04:44,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/qeotHwWtE8",0,Twitter Web App,
Sue Serio,22142670,"Philadelphia, PA",2023-01-21 20:03:41,Happy Lunar New Year! It’s the Year of the Rabbit. 🐇 https://t.co/4770pgAGXL,0,Twitter for iPhone,
S3V3N,1519410731128655872,Valhalla,2023-01-21 20:03:30,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/d6kOhOek7D",1,Twitter for Android,
leeroyy.eth,1346628317475196930,Valhalla,2023-01-21 20:03:30,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/N9GoYu2vfL",0,Twitter for iPhone,
Jamal Osman,905219077748207616,Westchester County,2023-01-21 20:03:24,"Chinese New Year, also known as Spring Festival. Goodbye to the Tiger, Chinese are entering the Year of the Rabbit… https://t.co/csrVABvrDR",0,Twitter for iPhone,
¿,1216782536120074243,United States New York City,2023-01-21 20:01:42,Chinese New Year is the year of the bunny hop. Lunar. https://t.co/hMO3hBKwdw,0,Twitter for iPhone,
Jambo Books,956938646250237952,"Georgia, USA",2023-01-21 20:00:10,"""These 15 gorgeous children’s books offer a great way to introduce your child to the magic of the Lunar New Year an… https://t.co/G7eE4MPEO4",0,Buffer,
Norris hohn (𝝅),359589479,"Florida, USA",2023-01-21 19:55:40,@DanielDumbrill Happy Chinese new year MAN!,0,Twitter for Android,
wade lambert,77596982,New York CIty,2023-01-21 19:53:32,Happy Chinese New Year 🧧! https://t.co/hmThcHIxUP,0,Twitter for iPhone,
"OLA 𓃵 (💙,🧡) 🌊",1220863490216419331,CT ,2023-01-21 19:51:12,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/TU8CSdqQLh",0,Twitter for Android,
𝑔𝓇𝒶𝓎𝒹.𝑒𝓉𝒽 🙃🛸 .OTRL | Sui Bears,1585267142550773760,"New York, USA",2023-01-21 19:45:38,"@snsstork @funnyybuns https://t.co/Q6sIEYvsED

Happy Chinese New Year! Thank you for the OAT! 🫶",0,Twitter Web App,
🎗️🎗️🎗️Nicola Cheung🎗️🎗️🎗️,36204274,"Hong Kong, China",2023-01-21 19:39:56,Wishing my friends and family a very happy Chinese New Year!! Wishing I was there celebrating with you guys!! Bless… https://t.co/bZqe6OierG,0,Instagram,"{'type': 'Point', 'coordinates': [-72.79472222, 41.53666667]}"
Kenjac,1075135057285779456,"Manhattan, NY",2023-01-21 19:36:39,"Me and the gf put up a framed picture of John Xina on Christmas and it is still here on Chinese New Year. 

He’s ju… https://t.co/g2D73OqF54",11,Twitter for iPhone,
namsan 🐧,525929749,"New York, NY ",2023-01-21 19:36:18,@2thxbdzbgy Gm! Happy Chinese New Year,0,Twitter for iPhone,
Mark Espinola 🇺🇸,838619254530408449,NYC ,2023-01-21 19:30:47,"@ChrisMSarracino Then maybe Facebook, Instagram and YouTube should be banned and investigated for their cover up fo… https://t.co/MV9m3Emvki",0,Twitter Web App,
ForbesLife,40302362,New York,2023-01-21 19:30:01,Celebrate Lunar New Year in Paris at these chic restaurants: https://t.co/EZnJtaKq7M https://t.co/eMBShnFZYU,0,Sprinklr,
Radio Free Amanda 余美娜,2711820163,"Brooklyn, NY",2023-01-21 19:19:30,"@EritreaStruggle I will say the ""Chinese New Year"" vs. ""Lunar New Year"" debate seems to only exist w/in the Asian E… https://t.co/j51vBMTgCj",4,Twitter Web App,
